User-ID;Location;Age
21969;calgary, alberta, canada;41.0
21972;calgary, alberta, canada;46.0
21975;salzburg, salzburg, austria;24.0
21976;new york city, new york, usa;45.0
21977;toronto, ontario, canada;19.0
21978;st. albert, alberta, canada;34.0
21979;port huron, michigan, usa;39.0
21980;columbia, maryland, usa;52.0
21987;indianapolis, indiana, usa;32.0
21988;indianola, iowa, usa;46.0
21991;baton rouge, louisiana, usa;18.0
21993;jacksonville, florida, usa;57.0
21995;auckland, n/a, new zealand;17.0
21996;walla walla, washington, usa;55.0
21999;avon lake, ohio, usa;37.0
22001;louisville, kentucky, usa;15.0
22002;london, ontario, canada;30.0
22004;sydney, new south wales, australia;35.0
22005;monroe, washington, usa;83.0
22006;tianjin, tianjin, china;22.0
22009;preston, england, united kingdom;66.0
22010;santa barbara, california, usa;41.0
22011;belleville, ontario, canada;38.0
22013;front royal, virginia, usa;31.0
22018;tuscaloosa, alabama, usa;36.0
22019;dunfermline, fife, united kingdom;28.0
22021;burnside, south australia, australia;51.0
22022;oceanside, california, u.s.a.;35.0
22023;windsor, ontario, canada;35.0
22030;york, yorkshire, united kingdom;41.0
22032;san diego, california, usa;26.0
22033;rochester, new york, usa;46.0
22041;trento, trentino alto adige, italy;39.0
22044;olympia, washington, usa;46.0
22047;pasadena, maryland, usa;42.0
22049;columbus, ohio, usa;70.0
22050;dresden, sachsen, germany;27.0
22052;cambridge, massachusetts, usa;36.0
22053;portland, maine, usa;32.0
22056;bordeaux, aquitaine, france;35.0
22059;edina, minnesota, usa;44.0
22061;leipzig, sachsen, germany;28.0
22062;houston, texas, usa;52.0
22063;medford, oregon, usa;82.0
22064;new west, british columbia, canada;28.0
22067;baker city, oregon, usa;35.0
22068;ambler, pennsylvania, usa;46.0
22070;london, ontario, canada;37.0
22075;atlanta, georgia, usa;31.0
22076;toledo, ohio, usa;15.0
22080;alexandria, virginia, usa;48.0
22081;turku, n/a, finland;23.0
22082;rio de janeiro, rio de janeiro, brazil;26.0
22083;tashkent, n/a, uzbekistan;28.0
22084;cologne, nordrhein-westfalen, germany;27.0
22085;roman, neamt, romania;20.0
22086;university, mississippi, usa;19.0
22087;santa cruz de tenerife, santa cruz de tenerife, spain;21.0
22088;henderson, nevada, usa;45.0
22089;brooklyn, new york, usa;25.0
22090;leon, leon, spain;26.0
22092;elche, alicante, spain;28.0
22093;ewing, new jersey, usa;55.0
22094;normal, illinois, usa;25.0
22095;rochester, minnesota, usa;71.0
22097;memphis, tennessee, usa;53.0
22098;london, england, united kingdom;26.0
22099;ingersoll, ontario, canada;36.0
22104;greenville, north carolina, usa;33.0
22106;haifa, northen israel, israel;30.0
22107;eagan, minnesota, usa;45.0
22108;madrid, madrid, spain;40.0
22109;marbella san pedro alcántara, andalucia, spain;33.0
22110;madrid, madrid, spain;34.0
22111;vitoria, araba, spain;38.0
22112;fene, la coruña, spain;40.0
22113;vilafranca del penedes, barcelona, spain;29.0
22116;lower hutt, n/a, new zealand;27.0
22117;valencia, valencia, spain;35.0
22119;fayetteville, georgia, usa;76.0
22120;bilbao, yukon territory, spain;20.0
22121;edinburgh, scotland, united kingdom;33.0
22125;forres, n/a, united kingdom;52.0
22126;toronto, ontario, canada;31.0
22128;madrid, madrid, spain;34.0
22129;allston, massachusetts, usa;49.0
22130;metro manila, n/a, philippines;23.0
22132;guangzhou, n/a, china;25.0
22133;murray, iowa, usa;50.0
22134;vitoria-gasteiz, euskadi, spain;34.0
22136;lodz, lodzkie, poland;25.0
22137;bishops mills, ontario, canada;56.0
22138;london, england, united kingdom;42.0
22140;madrid, maine, spain;33.0
22141;wilmington, delaware, usa;51.0
22143;port townsend, washington, usa;52.0
22144;reading, england, united kingdom;21.0
22145;halifax, nova scotia, canada;30.0
22146;san diego, california, usa;52.0
22147;westfield, wisconsin, usa;46.0
22148;rasht, rasht, iran;17.0
22149;tehran - iran, na, iran;55.0
22151;greeley, colorado, usa;26.0
22153;somerville, massachusetts, usa;33.0
22154;cleveland, ohio, usa;36.0
22155;tehran, tehran, iran;21.0
22157;cape town, western cape, south africa;28.0
22159;guys mills, pennsylvania, usa;45.0
22160;"tehran, \n/a\"", iran""";18.0
22161;madrid, madrid, spain;39.0
22165;toledo, toledo, spain;25.0
22167;lafayette hill, pennsylvania, usa;32.0
22168;leavenworth, kansas, usa;23.0
22169;san francisco, california, usa;25.0
22170;besana, lombardia, italy;20.0
22171;richmond, virginia, usa;36.0
22173;beijing, n/a, china;36.0
22174;woodbridge, ontario, canada;32.0
22175;earth, qing, china;25.0
22176;hu bch, california, usa;56.0
22177;brooklyn, new york, usa;23.0
22178;london, n/a, united kingdom;33.0
22179;cincinnati, ohio, usa;15.0
22180;kampenhout, vlaams-brabant, belgium;20.0
22182;beirut, beirut, lebanon;27.0
22183;surrey, british columbia, canada;53.0
22184;berlin, berlin, germany;36.0
22185;valencia, valencia, spain;26.0
22188;jasper, alberta, canada;34.0
22190;sevilla, sevilla, spain;47.0
22191;kumberg, steiermark, austria;26.0
22192;barcelona, barcelona, spain;31.0
22197;uniontown, alabama, usa;28.0
22200;new delhi, delhi, india;36.0
22201;portales, new mexico, usa;62.0
22203;addis, addis, ethiopia;27.0
22205;coventry, england, united kingdom;30.0
22207;norfolk, virginia, usa;25.0
22208;mackay, queensland, australia;22.0
22209;greer, south carolina, usa;30.0
22210;raleigh, north carolina, usa;31.0
22211;olympia, washington, usa;60.0
22212;erie, pennsylvania, usa;22.0
22213;wellington, n/a, new zealand;31.0
22216;porterville, california, usa;56.0
22217;prince george, british columbia, canada;17.0
22218;oxford, england, united kingdom;35.0
22220;aliso viejo, california, usa;30.0
22221;stone harbor, new jersey, usa;30.0
22222;leicester, england, united kingdom;38.0
22223;florissant, missouri, usa;35.0
22225;birmingham, england, united kingdom;20.0
22226;tarrytown, new york, usa;28.0
22227;melbourne, victoria, australia;21.0
22228;tillamook, oregon, usa;30.0
22232;san jose, san jose, costa rica;35.0
22233;firenze, toscana, italy;31.0
22235;dieppe, new brunswick, canada;32.0
22240;london, england, united kingdom;25.0
22243;sintra, lisboa, portugal;25.0
22244;leeds, west yorkshire, united kingdom;26.0
22246;london, england, united kingdom;25.0
22247;barcelona, barcelona, spain;28.0
22248;vienna, vienna, austria;18.0
22249;köln, nordrhein-westfalen, germany;19.0
22250;koeln, nordrhein-westfalen, germany;48.0
22252;elmhurst, new york, usa;38.0
22253;lyon, rhone, france;30.0
22256;highland park, illinois, usa;64.0
22257;rabat, n/a, morocco;53.0
22259;congleton, cheshire, united kingdom;34.0
22260;cambridge, england, united kingdom;1.0
22262;las vegas, nevada, usa;26.0
22263;brasília, df, brazil;46.0
22266;irún, gipuzkoa, spain;35.0
22268;aberdeen, scotland, united kingdom;40.0
22270;cartagena, cartagena, spain;23.0
22271;vancouver, british columbia, canada;47.0
22272;herne, nordrhein-westfalen, germany;47.0
22273;pamplona, navarra, spain;37.0
22275;longwood, florida, usa;27.0
22277;siena, toscana, italy;34.0
22278;córdoba, andalucía, spain;19.0
22279;shelburne, ontario, canada;44.0
22280;montenegro, rio grande do sul, brazil;49.0
22281;torrox, malaga, spain;19.0
22282;madrid, madrid, spain;42.0
22283;madrid, madrid, spain;26.0
22285;santiago, región metropolitana, chile;23.0
22286;"madrid, \n/a\"", spain""";26.0
22287;ottawa, ontario, canada;26.0
22288;monterrey, nuevo león, mexico;22.0
22289;santiago, región metropolitana, chile;23.0
22291;madrid, madrid, spain;43.0
22293;alzira, valencia, spain;24.0
22295;milano, lombardia, italy;2.0
22296;lille, nord, france;38.0
22300;barcelona, catalunya, spain;50.0
22301;munich, bavaria, germany;33.0
22302;brussels, n/a, belgium;54.0
22303;lisbon, n/a, portugal;29.0
22304;berrima, new south wales, australia;61.0
22307;dinslaken, nrw, germany;25.0
22308;middlewich, cheshire, united kingdom;46.0
22309;tokoroa, n/a, new zealand;13.0
22310;antwerp, antwerp, belgium;53.0
22311;milano, lombardia, italy;56.0
22312;hannut, n/a, belgium;42.0
22313;brussels, brussels, belgium;43.0
22314;gent, oost vlaanderen, belgium;24.0
22315;barcelona, catalonia, spain;25.0
22316;dunbar, scotland, united kingdom;55.0
22318;piacenza, emilia romagna, italy;19.0
22319;dublin, dublin, ireland;26.0
22320;el vendrell, tarragona, spain;36.0
22324;neunkirchen, nordrhein-westfalen, germany;18.0
22325;birmingham, alabama, usa;53.0
22327;new orleans, louisiana, usa;29.0
22328;3103 idyll court, maryland, usa;40.0
22332;radcliff, kentucky, usa;41.0
22334;ammanford, wales, united kingdom;29.0
22335;dubai, n/a, united arab emirates;14.0
22336;dayton, tennessee, usa;35.0
22338;florissant, missouri, usa;33.0
22339;fall river, nova scotia, canada;39.0
22340;chester, connecticut, usa;44.0
22342;berga, barcelona, spain;33.0
22343;lisbon, lisbon, portugal;21.0
22344;port melbourne, victoria, australia;29.0
22345;redmond, washington, usa;28.0
22346;amersfoort, utrecht, netherlands;0.0
22349;palm bay, florida, usa;23.0
22350;bruz, bretagne, france;21.0
22352;sintra, n/a, portugal;24.0
22354;fort worth, texas, usa;62.0
22356;castelo branco, castelo branco, portugal;30.0
22357;brisbane, queensland, australia;13.0
22359;conroe, texas, usa;37.0
22360;hamilton, waikato, new zealand;22.0
22361;brisbane, queensland, australia;15.0
22362;fresno, california, usa;31.0
22364;bulahdelah, new south wales, australia;13.0
22365;castle rock, colorado, usa;51.0
22367;winnipeg, manitoba, canada;33.0
22368;petersburg, ontario, canada;33.0
22369;fresno, california, usa;43.0
22370;whangarei, northland, new zealand;47.0
22372;fort lauderdale, florida, usa;51.0
22374;benicasim, valencia, spain;19.0
22375;buffalo, new york, usa;36.0
22377;longwood, florida, usa;34.0
22379;nashville, tennessee, usa;22.0
22381;denver, colorado, usa;15.0
22382;montreal, quebec, canada;33.0
22383;irwin, pennsylvania, usa;41.0
22386;tucson, arizona, usa;43.0
22389;apex, north carolina, usa;31.0
22390;potts point, new south wales, australia;29.0
22392;campinas, são paulo, brazil;17.0
22393;cologne, nordrhein-westfalen, germany;24.0
22394;port hawkesbury, nova scotia, canada;17.0
22395;bournemouth, england, united kingdom;34.0
22401;denver, colorado, usa;29.0
22403;port orchard, washington, usa;42.0
22404;sydney, new south wales, australia;60.0
22407;oststeinbek, schleswig-holstein, germany;49.0
22409;toledo, ohio, usa;28.0
22411;forlì, emilia romagna, italy;31.0
22413;london, n/a, united kingdom;19.0
22415;melbourne, victoria, australia;36.0
22416;sydney, new south wales, australia;15.0
22421;comox, british columbia, canada;59.0
22422;new york city, new york, usa;22.0
22423;white bluff, tennessee, usa;35.0
22424;london, n/a, united kingdom;19.0
22425;ennis, texas, usa;33.0
22426;melton, victoria, australia;39.0
22428;coimbra, georgia, portugal;33.0
22429;clearwater, florida, usa;65.0
22431;milan, lombardia, italy;63.0
22432;bartlesville, oklahoma, usa;35.0
22433;nampa, idaho, usa;44.0
22440;edina, minnesota, usa;61.0
22441;atlanta, georgia, usa;43.0
22443;columbus, georgia, usa;48.0
22444;bristol, bristol, united kingdom;24.0
22445;sydney, new south wales, australia;13.0
22446;medina, ohio, usa;43.0
22457;castellnou de seana, lleida, spain;40.0
22459;sandown, england, united kingdom;27.0
22460;saint louis, missouri, usa;33.0
22461;mackay, queensland, australia;27.0
22462;graton, california, usa;53.0
22465;loveland, colorado, usa;21.0
22468;new york, new york, usa;24.0
22469;los angeles, california, usa;38.0
22470;davis, california, usa;25.0
22472;perth, western australia, australia;34.0
22474;roanoke, virginia, usa;28.0
22475;makati city, , philippines;56.0
22476;montréal, quebec, canada;32.0
22477;nashville, tennessee, usa;33.0
22479;glendale, new york, usa;16.0
22481;fullerton, california, usa;49.0
22483;joliet, illinois, usa;31.0
22486;victoria, british columbia, canada;17.0
22488;genève, valais, switzerland;27.0
22492;huntsville, alabama, usa;60.0
22495;drums, pennsylvania, usa;29.0
22496;hampton, georgia, usa;43.0
22497;ramsey, isle of man, united kingdom;47.0
22498;corning, new york, usa;42.0
22499;maitland, florida, usa;22.0
22500;auburn, alabama, usa;23.0
22501;titusville, florida, usa;63.0
22502;rocky hill, connecticut, usa;39.0
22503;short hills, new jersey, usa;18.0
22504;auburn, california, usa;33.0
22505;spring, texas, usa;25.0
22506;sumneytown, pennsylvania, usa;45.0
22507;redlands, california, usa;28.0
22509;salt lake city, utah, usa;51.0
22511;fresno, california, usa;51.0
22512;central point, oregon, usa;37.0
22516;sydney, new south wales, australia;25.0
22517;akron, ohio, usa;53.0
22518;gent, oostvlaanderen, belgium;28.0
22520;minneapolis, minnesota, usa;27.0
22521;montgomery, alabama, usa;18.0
22523;autryville, north carolina, usa;31.0
22524;middletown, california, usa;40.0
22525;bradford, pennsylvania, usa;41.0
22528;barcelona, catalunya, spain;46.0
22529;new rochelle, new york, usa;40.0
22530;milano, lombardia, italy;34.0
22532;winnipeg, manitoba, canada;36.0
22533;plant city, florida, usa;59.0
22534;jennings, oklahoma, usa;39.0
22537;mainz, rheinland-pfalz, germany;39.0
22538;santa coloma de gramenet, barcelona, spain;29.0
22539;nashville, tennessee, usa;15.0
22540;portland, maine, usa;50.0
22542;edmonton, alberta, canada;39.0
22549;nürnberg, bayern, germany;32.0
22550;braunschweig, niedersachsen, germany;21.0
22553;kiel, schleswig-holstein, germany;33.0
22554;beijing, bayern, china;37.0
22557;fort meade, maryland, usa;27.0
22558;lower hutt, n/a, new zealand;40.0
22561;roadtown tortola, tortola british v.i, united kingdom;33.0
22563;santa monica, california, usa;33.0
22564;fayetteville, arkansas, usa;24.0
22565;tullinge, stockholm, sweden;37.0
22566;stafford, virginia, usa;46.0
22567;bellingen, new south wales, australia;51.0
22568;rheinfelden, ag, switzerland;42.0
22571;morón, buenos aires, argentina;20.0
22572;santiago, n/a, chile;21.0
22573;sao bernardo do campo, sao paulo, brazil;47.0
22574;albert, north of france, france;26.0
22575;seabright, nova scotia, canada;50.0
22576;hplmes, new york, usa;73.0
22578;bartlett, tennessee, usa;28.0
22579;euless, texas, usa;50.0
22580;canberra, australian capital territory, australia;32.0
22581;wellington, wellington, new zealand;38.0
22583;columbia, south carolina, usa;26.0
22584;hamburg, hamburg, germany;46.0
22585;ottawa, kansas, usa;34.0
22587;lincoln, nebraska, usa;43.0
22589;seattle, washington, usa;36.0
22591;san antonio tx, texas, albania;53.0
22595;adelaide, south australia, australia;26.0
22598;lingen, niedersachsen, germany;36.0
22599;torfaen, england, united kingdom;34.0
22601;london, alaska, united kingdom;29.0
22602;valley glen, california, usa;32.0
22604;cambridge, england, united kingdom;34.0
22607;los angeles, california, usa;33.0
22609;hull, england, united kingdom;16.0
22610;mount airy, north carolina, usa;67.0
22611;s.s gomera, n/a, spain;37.0
22613;santa cruz de la palma, canarias, spain;55.0
22615;london, england, united kingdom;45.0
22616;wien, wien, austria;64.0
22618;augusta, maine, usa;36.0
22619;waimate, canterbury, new zealand;78.0
22620;pelham, new hampshire, usa;45.0
22621;chicago, illinois, usa;23.0
22622;bessemer, alabama, usa;24.0
22624;houston, texas, usa;28.0
22625;lynbrook, new york, usa;54.0
22626;toronto, ontario, canada;28.0
22629;paris, n, france;28.0
22630;bellingham, washington, usa;24.0
22631;belleville, new jersey, usa;19.0
22632;whitecourt, arizona, canada;29.0
22634;london, england, united kingdom;31.0
22635;st sulpice, haute garonne, france;34.0
22637;toronto, ontario, canada;27.0
22638;stockholm, n/a, sweden;34.0
22639;malaga, saarland, spain;41.0
22640;rome, n/a, italy;32.0
22641;suisun city, california, usa;50.0
22643;hospitalet de llobregat, barcelona, spain;34.0
22644;valencia, valencia, spain;20.0
22648;selestat, alsace, france;35.0
22650;london, england, united kingdom;44.0
22651;port kembla, new south wales, australia;67.0
22652;tournai, n/a, belgium;33.0
22653;hiram, maine, usa;31.0
22655;syracuse, indiana, usa;14.0
22658;bremen, bremen, germany;29.0
22659;madrid, new york, spain;29.0
22660;new delhi, delhi, india;26.0
22661;vancouver, british columbia, canada;23.0
22662;ludwigsburg, baden-wuerttemberg, germany;28.0
22663;collado villalba, madrid, spain;34.0
22664;oñati, basque country, spain;20.0
22665;fredericksburg, texas, usa;42.0
22668;london, england, united kingdom;19.0
22669;dubai, n/a, u.a.e;34.0
22670;belo horizonte, minas gerais, brazil;21.0
22671;melbourne, victoria, australia;42.0
22673;camden, south carolina, usa;37.0
22674;gümligen, switzerland, switzerland;50.0
22675;irkutsk, siberia, russia;25.0
22676;stantonsburg, north carolina, usa;31.0
22677;sonoma, california, usa;62.0
22679;dima, bizcaia, spain;35.0
22680;firenze, ,;52.0
22681;`s-hertogenbosch, noord-brabant, netherlands;28.0
22684;okatie, south carolina, usa;50.0
22690;bemidji, minnesota, usa;34.0
22692;valencia, n/a, spain;23.0
22693;marlboro, new jersey, usa;19.0
22694;smith station, alabama, usa;29.0
22695;naperville, illinois, usa;23.0
22697;pontevedra, pontevedra, spain;19.0
22698;atlanta, georgia, usa;39.0
22702;montreal, quebec, canada;33.0
22704;n/a, n/a, singapore;30.0
22705;paris, paris, france;32.0
22706;sydney, new south wales, australia;16.0
22707;los angeles, california, usa;33.0
22710;bochum, nordrhein-westfalen, germany;33.0
22712;benstead, england, united kingdom;55.0
22714;gladesville, new south wales, australia;20.0
22715;goettingen, niedersachsen, germany;21.0
22716;troyes, florida, france;25.0
22717;köln, nrw, germany;27.0
22722;tequesta, florida, usa;44.0
22724;mumbai, maharashtra, india;27.0
22725;bartow, florida, usa;60.0
22726;ciudad del este, alaska, paraguay;47.0
22727;norwich, england, united kingdom;30.0
22728;barcelona, cataluña, spain;40.0
22729;perugia, umbria, italy;35.0
22730;dartmouth, nova scotia, canada;15.0
22731;berlin, berlin, germany;54.0
22732;jefferson city, missouri, usa;43.0
22733;brookline, massachusetts, usa;22.0
22736;hobart, tasmania, australia;25.0
22737;zurich, zurich, switzerland;34.0
22738;paris, ile de france, france;24.0
22739;birmingham, england, united kingdom;35.0
22741;basildon, england, united kingdom;28.0
22742;london, england, united kingdom;25.0
22743;london, england, united kingdom;31.0
22745;reading, massachusetts, usa;47.0
22746;st cugat del valles, barcelona, spain;20.0
22747;london, england, united kingdom;32.0
22749;new york, new york, usa;49.0
22750;paris - sydney, new south wales, france;33.0
22751;leuven, west-vlaanderen, belgium;22.0
22754;la center, washington, usa;39.0
22758;paris, ile de france, france;25.0
22759;oviedo, florida, usa;19.0
22761;corning, california, usa;27.0
22762;kalamazoo, michigan, usa;20.0
22764;soye, namur, belgique;29.0
22765;bologna, emilia romagna, italy;28.0
22766;lüneburg, niedersachsen, germany;27.0
22769;london, england, united kingdom;26.0
22770;roma, lazio, italy;32.0
22774;mcfadden, ontario, canada;1.0
22775;bend, oregon, usa;43.0
22777;salvador, bahia, brazil, brazil;26.0
22778;parede, grande lisboa, portugal;41.0
22779;canberra, australian capital territory, australia;19.0
22781;copenhagen, n/a, denmark;50.0
22783;keene, new hampshire, usa;32.0
22784;lille, nord, france;26.0
22787;sta. coloma gramenet, barcelona, spain;28.0
22790;grenoble, isère, france;30.0
22791;lyon, n, france;21.0
22792;london, england, united kingdom;33.0
22793;st. louis, missouri, usa;43.0
22794;seoul, basilicata, south korea;52.0
22797;herzogenrath, nordrhein-westfalen, germany;22.0
22798;buxtehude, niedersachsen, germany;30.0
22799;cuiaba, colorado, brazil;38.0
22801;heilbronn, baden-wuerttemberg, germany;38.0
22802;madrid, madrid, spain;44.0
22803;mahón, baleares, spain;46.0
22805;madrid, madrid, spain;33.0
22806;cordoba, cordoba, argentina;25.0
22808;adelaide, south australia, australia;23.0
22809;champaign, illinois, usa;25.0
22814;visalia, california, usa;34.0
22815;baldham, bayern, germany;25.0
22817;bruesewitz, mecklenburg-vorpommern, germany;59.0
22818;franklin, pennsylvania, usa;28.0
22819;hanford, california, usa;64.0
22822;aachen, nordrhein-westfalen, germany;40.0
22823;cameron park, california, usa;51.0
22824;lisbon, lisbon, portugal;49.0
22825;orangeburg, south carolina, usa;55.0
22829;dorsten, nordrhein-westfalen, germany;38.0
22830;mijdrecht, n/a, netherlands;38.0
22831;caringbah, new south wales, australia;26.0
22832;havertown, pennsylvania, usa;33.0
22834;castelnuovo berardenga, toscana, italy;48.0
22836;carbondale, colorado, usa;24.0
22838;mölndal, västra götaland, sweden;46.0
22839;sevilla, españa, spain;23.0
22841;collaroy, new south wales, australia;14.0
22842;st paul, minnesota, usa;44.0
22848;chicago, illinois, usa;42.0
22851;muenster, saskatchewan, canada;68.0
22853;parkersburg, ,;48.0
22854;toronto, ontario, canada;19.0
22857;newport, england, united kingdom;23.0
22858;montevideo, montevideo, uruguay;47.0
22859;rome, lazio, italy;33.0
22860;bladenboro, north carolina, usa;18.0
22867;barcelona, indiana, spain;14.0
22868;barcelona, barcelona, spain;14.0
22869;warsaw, n/a, poland;55.0
22870;brussels, n/a, belgium;26.0
22875;rome, lazio, italy;27.0
22876;el pedroso, sevilla, spain;17.0
22881;red deer, alberta, canada;48.0
22882;toronto, ontario, canada;27.0
22883;köln, nordrhein-westfalen, germany;34.0
22885;stratford, england, united kingdom;30.0
22890;york, england, united kingdom;34.0
22894;amsterdam, noord-holland, netherlands;29.0
22895;montville, ohio, usa;16.0
22897;spicewood, texas, usa;33.0
22898;prince albert, saskatchewan, canada;42.0
22901;jacksonville, florida, usa;69.0
22902;rottenburg, baden-wuerttemberg, germany;39.0
22903;pembroke pines, florida, usa;54.0
22904;miami, florida, usa;35.0
22905;dublin, n/a, ireland;29.0
22906;monroe, ohio, usa;18.0
22907;sea cliff, new york, usa;17.0
22908;lincoln, england, united kingdom;25.0
22909;tübingen, baden-wuerttemberg, germany;23.0
22910;kirchdorf/amper, bayern, germany;26.0
22911;istanbul, istanbul, turkey;30.0
22912;lake ridge, virginia, usa;37.0
22913;plouhinec, bretagne, france;27.0
22914;brisbane, queensland, australia;64.0
22916;denver, colorado, usa;41.0
22917;alvin, texas, usa;16.0
22919;south bend, indiana, usa;40.0
22921;berlin, berlin, germany;54.0
22923;panama city, florida, usa;49.0
22924;madrid, madrid, spain;32.0
22925;mount pleasant, south carolina, usa;46.0
22929;vancouver, washington, usa;42.0
22930;melbourne, victoria, australia;54.0
22931;mel, victoria, australia;18.0
22933;houston, texas, usa;50.0
22934;wakefield, massachusetts, usa;37.0
22935;cape town, western province, south africa;40.0
22936;raleigh, north carolina, usa;23.0
22938;bergamo, lombardia, italy;20.0
22939;fleet, england, united kingdom;29.0
22940;albuquerque, new mexico, usa;15.0
22942;cottonwood, arizona, usa;70.0
22943;edmonton, alberta, canada;54.0
22944;lünen, nordrhein-westfalen, germany;40.0
22945;ashington, northumberland, united kingdom;67.0
22947;lancaster, new hampshire, usa;25.0
22950;port elliot, south australia, australia;15.0
22952;harthausen, rheinland-pfalz, germany;30.0
22954;glasgow, scotland, united kingdom;20.0
22955;riedstadt, hessen, germany;47.0
22956;howick, auckland, new zealand;43.0
22957;milan, lombardia, italy;15.0
22958;croydon, victoria, australia;29.0
22959;warranwood, victoria, australia;7.0
22963;howard beach, new york, usa;46.0
22964;london, ,;25.0
22965;grover, north carolina, usa;42.0
22966;london, england, united kingdom;24.0
22967;stoke on trent, staffs, united kingdom;31.0
22968;stamford, connecticut, usa;42.0
22970;birmingham, england, united kingdom;23.0
22971;seattle, washington, usa;24.0
22972;liverpool, merseyside, united kingdom;53.0
22975;belton, texas, usa;30.0
22977;fribourg, n/a, switzerland;23.0
22978;nijmegen, gelderland, netherlands;50.0
22980;st. paul, minnesota, usa;39.0
22981;rennes, bretagne, france;23.0
22982;bochum, nordrhein-westfalen, germany;42.0
22983;quezon city, metro manila, philippines;44.0
22988;greensboro, north carolina, usa;76.0
22989;quebec city, quebec, canada;21.0
22990;palo alto, california, usa;33.0
22991;munich, bayern, germany;42.0
22992;amherst, massachusetts, usa;57.0
22993;singapore, singapore, singapore;24.0
22996;vancouver, washington, usa;26.0
23000;lincoln, england, united kingdom;44.0
23001;claremont, western australia, australia;7.0
23002;stillwater lake, nova scotia, canada;17.0
23003;kentfield, california, usa;62.0
23005;toronto, ontario, canada;23.0
23006;wilmington, north carolina, usa;20.0
23009;sydney, new south wales, australia;33.0
23010;fanoe, `n/a`, denmark;48.0
23011;egersund, rogaland, norway;29.0
23012;lisboa, n/a, portugal;21.0
23013;bologna, emilia romagna, italy;22.0
23014;semaphore, south australia, australia;24.0
23016;avonsleigh, victoria, australia;58.0
23020;brooklyn, new york, usa;28.0
23021;san diego, california, usa;17.0
23022;new haven, connecticut, usa;28.0
23023;são paulo, são paulo, brazil;28.0
23026;gold coast, queensland, australia;40.0
23028;spencer, iowa, usa;54.0
23029;weston-super-mare, north somerset, united kingdom;48.0
23031;las palmas de gran canaria, islas canarias, spain;43.0
23032;chico, california, usa;54.0
23033;fergus, ontario, canada;30.0
23035;bristol, n/a, united kingdom;32.0
23037;bélus, landes, france;25.0
23038;bosque, new mexico, usa;27.0
23041;kraainem, n/a, belgium;53.0
23042;milano, mi, italy;35.0
23044;london, england, united kingdom;30.0
23045;london, muswell hill, united kingdom;25.0
23046;adelaide, south australia, australia;28.0
23049;swansea, west glamorgan, south wales., united kingdom;31.0
23051;mount laurel, new jersey, usa;40.0
23052;columbus, ohio, usa;29.0
23053;san antonio, texas, usa;23.0
23056;london, london, united kingdom;56.0
23057;braga, braga, portugal;22.0
23058;halifax, nova scotia, canada;28.0
23061;burlington, vermont, usa;27.0
23062;seattle, washington, usa;28.0
23064;pearland, texas, usa;39.0
23065;plymouth, massachusetts, usa;26.0
23067;città di castello, , italy;28.0
23068;milan, mi, italy;39.0
23069;escondido, california, usa;50.0
23070;grand rapids, michigan, usa;24.0
23072;valbonne, alpes maritimes, france;50.0
23075;trier, rheinland-pfalz, germany;26.0
23076;milan, lombardia, italy;33.0
23078;riyadh, n/a, saudi arabia;54.0
23079;daventry, england, united kingdom;30.0
23080;huntington beach, california, usa;34.0
23081;wichita, kansas, usa;24.0
23084;philadelphia, pennsylvania, usa;31.0
23087;lisboa, lisboa, portugal;29.0
23090;gdynia, n/a, poland;23.0
23091;sydney, new south wales, australia;29.0
23093;air ronge, saskatchewan, canada;25.0
23095;benalmadena, málaga, spain;26.0
23097;northern cambria, pennsylvania, usa;22.0
23098;orune, sardegna, italy;46.0
23099;heidelberg, basilicata, ghana;22.0
23101;tualatin, oregon, usa;69.0
23102;barcelona, cataluña, spain;53.0
23103;highland park, new jersey, usa;24.0
23104;ankara, n/a, turkey;24.0
23105;crossville, tennessee, usa;64.0
23108;flora, indiana, usa;56.0
23109;willows, california, usa;18.0
23111;asmara, n/a, eritrea;21.0
23113;bilbo, euskal herria, spain;17.0
23114;bilbo, euskal herria, euskal herria;17.0
23115;penafiel, porto, portugal;23.0
23116;madrid, madrid, spain;24.0
23117;abstatt, baden-wuerttemberg, germany;35.0
23121;stafford, virginia, usa;25.0
23122;brussels, brussels, belgium;25.0
23123;el médano, islas canarias, spain;45.0
23124;pieve emanuele, lombardia, italy;22.0
23125;glasgow, scotland, united kingdom;38.0
23126;ciudad de buenos aires, buenos aires, argentina;48.0
23127;granada, granada, spain;22.0
23128;philadelphia, pennsylvania, usa;40.0
23129;louisburg, north carolina, usa;18.0
23133;palma de mallorca, españa, spain;18.0
23135;köln, nordrhein-westfalen, usa;45.0
23138;new york, new york, usa;68.0
23139;bassano del grappa, veneto, italy;36.0
23140;sundsvall, västernorrland, sweden;29.0
23144;st. louis, missouri, usa;40.0
23148;lüneburg, niedersachsen, germany;22.0
23150;heidelberg, baden-wuerttemberg, germany;36.0
23155;telde, islas canarias, spain;35.0
23156;franklin, louisiana, usa;24.0
23158;hofheim, hessen, germany;20.0
23159;valladolid, valladolid, spain;24.0
23162;skövde, n/a, sweden;20.0
23164;peru, indiana, usa;38.0
23166;kuala lumpur, wp, malaysia;51.0
23167;vitoria-gasteiz, pais vasco, spain;62.0
